p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
1020792504164.3136,8879441.05169994,7.639108025866422,0.6081046695254156,60423.224246184625,4.530937517855619e-18,2.4651717165232135e-19,189871304718.15323,52929722550.87819,8014.535784217797,2.1100094192044868e-20
943822803017.0773,7438041.603908963,6.742258622069382,0.5253591505347588,57433.27052155988,2.71140427279548e-18,1.4374727986569602e-19,176246030518.05933,48204758156.345,7468.388127369656,1.2428164841268443e-20
872193063253.2023,6221905.369330704,5.945630548152213,0.4534003677039972,54580.85501780997,1.6153485782337788e-18,8.342995029188262e-20,163522010754.6773,43874673198.460754,6956.575232768514,7.288706985954098e-21
805567268557.2251,5197261.359046521,5.238621027812909,0.39088685525213424,51860.13662265951,9.580463337837964e-19,4.819432087743297e-20,151645035949.7453,39908793074.608154,6477.130537999092,4.2559683671712e-21
743628192492.1704,4335174.210502361,4.611682065864169,0.33663547912071395,49265.50135729987,5.656364702163332e-19,2.7707844979832205e-20,140563806494.26654,36278640974.60029,6028.188326439161,2.4741955865239636e-21
686076493646.911,3610886.422542268,4.056222634518027,0.2896038155219434,46791.554367110875,3.3243069187007463e-19,1.5853455723787415e-20,130229797039.28563,32957793640.537376,5607.979218263801,1.4319917208506352e-21
632629846301.3608,3003245.002988568,3.56451921650391,0.2488743633449164,44433.11216629843,1.9447316015062534e-19,9.026940641070917e-21,120597126139.20602,29921745780.762264,5214.825829178911,8.250888446605009e-22
583022105603.0265,2494202.4010334285,3.1296340580813906,0.2136404139582084,42185.19512916926,1.1323871773869315e-19,5.114858734936739e-21,111622430991.17392,27147782656.71781,4847.138592242688,4.73257295111465e-22
537002506261.1283,2068382.7185206655,2.7453405292443507,0.18319341739787118,40043.02022097846,6.562791842484824e-20,2.8839246518856295e-21,103264747117.09863,24614860387.56375,4503.411738186125,2.702170524536645e-22
494334893777.50415,1712705.203406415,2.406055030090131,0.15691169817938705,38001.993961468084,3.7854914306443644e-20,1.6179757374018282e-21,95485392837.90204,22303493541.952904,4182.219429701464,1.5357808020002637e-22
454796987246.9837,1416057.9352298637,2.106774921566733,0.13425038710012696,36057.70561440985,2.1730875589922677e-20,9.031884502255667e-22,88247858392.58249,20195649609.50558,3882.21204522926,8.688178769793572e-23
418179672773.7024,1169015.4255093504,1.8430219957149232,0.11473244748051359,34205.920596643016,1.2414656407864402e-20,5.016297550818448e-22,81517699557.64221,18274649966.343967,3602.112607837483,4.8920743591413936e-23
384286326564.0088,963594.5841258856,1.6107910352062895,0.09794068539876305,32442.57410027933,7.057903802498994e-21,2.771831575810566e-22,75262435625.37808,16525076969.644718,3340.7133548536704,2.7415972852988956e-23
352932166771.1027,793044.1538327473,1.4065030445405244,0.08351064367348493,30763.764921911323,3.992833269478367e-21,1.523733199536599e-22,69451451602.4532,14932686835.61246,3096.872443979459,1.529121075364325e-23
323943633181.3556,651663.296288723,1.2269627658126343,0.07112428870422317,29165.749492832787,2.247665671693962e-21,8.332768091068138e-23,64055904493.06119,13484327973.646065,2869.510791688317,8.48767504328131e-24
297157793847.3522,534645.5311281682,1.0693201205886464,0.06050440785264331,27644.936104437307,1.2589481890691462e-21,4.5330183577353545e-23,59048633533.87333,12167864466.831093,2657.609039780044,4.6884046916186285e-24
272421777788.07565,437944.6906824442,0.9310352462352804,0.05140964289315774,26197.879323114474,7.016005887129924e-22,2.4529169169485405e-23,54404074250.80826,10972104405.308762,2460.204646040551,2.5771013750295816e-24
249592232892.25952,358159.96267524845,0.8098468201254982,0.04363009223495295,24821.274589121113,3.890076408518642e-22,1.3202450573839047e-23,50098176210.488556,9886732794.602728,2276.3890950307955,1.409575440488552e-24
228534808176.8013,292437.45667190757,0.7037433885796297,0.036983421167788445,23511.952994046307,2.1458155895169683e-22,7.067756824324436e-24,46108324342.06309,8902248775.687225,2105.305225106299,7.6714183542741525e-25
209123659568.1654,238386.05196908495,0.61093743928583,0.03131142535885041,22266.876231632858,1.1775315020487223e-22,3.763074170804608e-24,42413263707.84695,8009906907.498914,1946.1446678469702,4.154066115741083e-25
191240978390.97397,194005.56925103796,0.5298419763589998,0.026476998271612547,21083.131716859145,6.428033931762089e-23,1.9925842491454708e-24,38993027604.00282,7201662275.786469,1798.145396155223,2.238005608584733e-25
174776541764.38602,157625.55961134672,0.45904937622334935,0.022361458131497067,19957.927868318355,3.4905085334131855e-23,1.0492567026311443e-24,35828868875.217224,6470119204.689199,1660.5893773604,1.1995500198548407e-25
159627284123.43784,127853.22598830724,0.3973123202187533,0.01886219456596251,18888.589549062468,1.8853127663125745e-23,5.494348090420796e-25,32903194330.048965,5808483359.2905445,1532.8003277473945,6.396230972842906e-26
145696889099.20184,103529.18690072515,0.3435266163090478,0.01589059913462397,17872.55366120907,1.0128411300907561e-23,2.860868956086436e-25,30199502146.316113,5210517038.633439,1414.141565007387,3.3927934306100696e-26
132895401008.43631,83689.963507057,0.296715737582705,0.013370247671940914,16907.364889729455,5.411794946664206e-24,1.4811701635782324e-25,27702322158.559563,4670497469.353402,1304.0139551890895,1.7901807653043572e-26
121138855220.27158,67536.22107227241,0.2560169194517884,0.011235305722333756,15990.671590961481,2.8758226141888314e-24,7.624559509109739e-26,25397158922.27105,4183177920.2111564,1201.853950809716,9.395523593871387e-27
110348926684.45206,54405.92728274918,0.22066867063874981,0.00942913138457251,15120.221821506326,1.5197847997889148e-24,3.9021574651371836e-26,23270437452.193817,3743751467.4219007,1107.1317168644498,4.9046489698660055e-27
100452595922.65001,43751.704632731235,0.18999956525546016,0.007903052626117837,14293.859503281834,7.986925377107832e-25,1.9854194095547444e-26,21309451534.606865,3347817249.810573,1019.3493415541124,2.5464531253518195e-27
91381831801.41281,35121.75423207959,0.16341819458443652,0.006615298603987084,13509.520720620927,4.173810972827403e-25,1.0042322899321333e-26,19502314516.078014,2991349061.49805,938.039128629905,1.3148675044457478e-27
83073290422.35123,28143.81557217942,0.1404041676257998,0.005530066760053223,12765.230145408355,2.1687996718804936e-25,5.049255448146818e-27,17837912473.721306,2670666138.0679755,862.7619683339058,6.751874320943048e-28
75468029482.21954,22511.702572164388,0.12050005912902445,0.004616709467060301,12059.097586358153,1.1205140520517338e-25,2.523529200786732e-27,16305859674.519785,2382405999.9984946,793.105783992606,3.447783801867831e-28
68511237472.55431,17974.021984272815,0.10330421273810428,0.0038490258070413346,11389.314658636918,5.755775857700106e-26,1.2535842657726844e-27,14896456233.773058,2123499224.5915833,728.6840513992204,1.75067709975351e-28
62151977105.516075,14324.73718920623,0.08846431509104213,0.0032046456846708663,10754.151570138096,2.939384669369908e-26,6.189265298860758e-28,13600647885.201544,1891146024.7128105,669.1343881980018,8.838920491107434e-29
56342942369.48406,11395.289648940021,0.07567166427645365,0.0026644949313568166,10151.954020813138,1.492285930423687e-26,3.036973343981226e-28,12409987777.684088,1682794519.3862202,614.1172105608364,4.437068380750548e-29
51040228634.796234,9048.03277261005,0.0646560630054518,0.002212331357188732,9581.140211559317,7.531259420424253e-27,1.480931275899107e-28,11316600216.022024,1496120587.6893299,563.3144545222747,2.2144866693248875e-29
46203115246.76182,7170.769547929008,0.0551812732477958,0.00183434287156589,9040.197959259664,3.7781550801296745e-27,7.176230561476374e-29,10313146265.511335,1329009203.4786506,516.4283594145809,1.0987684431178798e-29
41793860059.70373,5672.2167540809305,0.04704097494691715,0.0015187998325873239,8527.681914660514,1.8839311097017144e-27,3.455418890309831e-29,9392791142.462484,1179537154.2619147,473.18031091848553,5.419650983247317e-30
37777505382.29472,4478.245571307178,0.040055176806203685,0.001255754712161151,8042.210879862755,9.33683238280097e-28,1.6531906051810944e-29,8549173315.136985,1045957053.0336663,433.30974131883085,2.6573217414510732e-30
34121694820.803528,3528.7715268281436,0.03406703206397204,0.0010367829893086426,7582.465222289179,4.598957976986548e-28,7.85846817623396e-30,7776375241.865553,926682557.1193839,396.57308462654225,1.2950903226859306e-30
30796500523.082134,2775.186484516892,0.028940016679999576,0.0008547599183787386,7147.184382076127,2.2512330971727756e-28,3.711250124235631e-30,7068895675.380902,820274713.043097,362.7427842995936,6.273562948591919e-31
27774260342.14985,2178.242251436781,0.024555431473418536,0.0007036684710393086,6735.1644699202325,1.095111212434056e-28,1.741182483591348e-30,6421623464.629526,725429351.1555847,331.6063513659498,3.020380841079033e-31
25029424454.0825,1706.3097359975673,0.020810193509492012,0.0005784343293421623,6345.255952492485,5.293563094014925e-29,8.114919984313355e-31,5829812787.528761,640965458.2469357,302.96547082033607,1.4451639901694767e-31
22538410980.566635,1333.9497978127965,0.017614885458681975,0.0004747843194814549,5976.361422611275,2.5425249188725833e-29,3.7567647371713116e-31,5289059750.3008995,565814460.6284646,276.6351542347924,6.871555210431318e-32
20279470181.918865,1040.7422815587865,0.014892034771223767,0.0003891251289896456,5627.433451442377,1.2133456064269305e-29,1.727456979193741e-31,4795280291.148995,499010354.2151689,252.4429365895187,3.246756451639609e-32
18232556801.59113,810.3284900440294,0.012574597348157603,0.0003184395503076143,5297.472520071727,5.752818892468553e-30,7.889280716752816e-32,4344689328.135154,439680621.9805248,230.228115396158,1.5243166728577982e-32
16379210158.167736,629.6297543400974,0.010604622967936106,0.000260197846598149,4985.525027867043,2.7097437689304963e-30,3.5783079050267214e-32,3933781093.1827154,387037882.79947096,209.8410302498984,7.110584952627276e-33
14702441595.60488,488.21099964044464,0.008932082067292369,0.00021228214647104707,4690.681375120132,1.267947675376269e-30,1.6117626802998277e-32,3559310596.148678,340372219.1516932,191.14238100985006,3.295442210068276e-33
13186628916.949982,377.76345605664204,0.007513835595558545,0.00017292204758070313,4412.07411752934,5.893509969307838e-31,7.209087355320978e-33,3218276164.8987503,299044134.43388814,174.00258286894584,1.5173077793336284e-33
11817417441.006102,291.6850718300637,0.00631273158127949,0.0001406398490119755,4148.876190151552,2.72094690503963e-31,3.201752473432875e-33,2907903009.2670135,262478093.73442283,158.30115663513863,6.939983342883997e-34
10581627335.359648,224.7408798233997,0.0052968137856742184,0.0001142040427383405,3900.2991985198105,1.2477081095702413e-31,1.4118732569057738e-33,2625627758.692797,230156604.86426318,143.9261526049148,3.1531225391219345e-34
9467166892.865458,172.78865608107103,0.004438629384963936,9.258987858638992e-05,3665.5917746884647,5.682325482112429e-32,6.1812474751828825e-34,2369083925.198991,201614799.22130305,130.77360646811056,1.4229630970303458e-34
8462951432.069223,132.5577854853593,0.0037146240373690863,7.494597809435245e-05,3444.037996030835,2.569995978103911e-32,2.6865858738254934e-34,2136088245.2083964,176435474.69817272,118.74702573965237,6.378069606616657e-35
7558827515.14279,101.47139427437659,0.00310461396415148,6.056611311436977e-05,3234.9558646780138,1.154263112257531e-32,1.1591535165459651e-34,1924627855.487263,154244565.33289492,107.75690526923107,2.839225801844979e-35
6745502189.70053,77.50359084602955,0.0025913258199026746,4.8865387397016214e-05,3037.695845547312,5.147730317187745e-33,4.964414358037063e-35,1732848260.2571425,134707004.75355706,97.72027043396456,1.2551559084132846e-35
6014476973.355075,59.06513309147474,0.002159996156861318,3.936016587021282e-05,2851.6394609687713,2.279489869393925e-33,2.1103421104417617e-35,1559042048.2279873,117522952.68873325,88.56024667186732,5.5100336431260386e-36
5357986312.0492115,44.91206195049745,0.0017980232119836372,3.165118880598521e-05,2676.1979399762413,1.0021725856013226e-33,8.90361066232526e-36,1401638319.9756134,102424355.91042171,80.20565406537499,2.4018241038776818e-36
4768940255.067655,34.07284888002895,0.0014946645735621467,2.5409388268013762e-05,2510.8109203862473,4.3742354172202496e-34,3.728020766191167e-36,1259192787.716477,89171816.95150901,72.59062573436968,1.039512760472364e-36
4240871101.1797996,25.790434917161964,0.0012407750253627871,2.0363993669426565e-05,2354.945201842649,1.8953443454059175e-34,1.5490288121147456e-36,1130378511.120245,77551745.80054787,65.65424884695847,4.466745395146936e-37
3767883781.5950966,19.47622089476085,0.001028579528777565,1.6292573290467872e-05,2208.093548059818,8.152141887453604e-35,6.3867446734536016e-37,1013977234.3472191,67373771.52831532,59.340227103858254,1.9054438397441e-37
3344609756.3191905,14.673627288342262,0.0008514768949239514,1.3012710401203009e-05,2069.7735365491308,3.4803587186768203e-35,2.612811634877961e-37,908871291.0023283,58468392.448111355,53.596563598508745,8.068917678047844e-38
2966164211.0839515,11.029299258133534,0.0007038702258848633,1.0375057258339798e-05,1939.5264541651497,1.4747409391378596e-35,1.0605092570202345e-37,814036045.1601541,50684844.96005822,48.37526300003508,3.3917118519669684e-38
2628106352.285124,8.270405389705612,0.00058102067370007,8.257548626191452e-06,1816.9162368579439,6.201795264992289e-36,4.2703914984512947e-38,728532838.0368692,43889172.68341729,43.63205204992695,1.415067838425045e-38
2326402607.2978587,6.186782210831701,0.0004789214830657709,6.560589427505776e-06,1701.528452066866,2.5882088606630738e-36,1.7058331726971095e-38,651502411.2642007,37962478.844717346,39.326117405770034,5.859493676227458e-39
2057392547.1537952,4.616923091235272,0.00039418965423865915,5.203059379017147e-06,1592.969322238713,1.0718435435679226e-36,6.759110447022976e-39,582158779.0586199,32799346.167681355,35.41985990660429,2.4078923259469864e-39
1817757357.8538604,3.437009859802485,0.00032397289116531386,4.119001639706093e-06,1490.8647879997127,4.404365573943297e-37,2.6564084718521696e-39,519783522.87526304,28306409.70779024,31.878664374473868,9.819232791377873e-40
1604490695.5606797,2.5523468978302404,0.00026586979072230584,3.254883149121602e-06,1394.8596095560188,1.795662196167411e-37,1.0354292076388634e-39,463720483.3914528,24401069.193914983,28.670684105505874,3.973293973651743e-40
1414871769.565519,1.8906876177235086,0.00021786148610884843,2.5673319415423875e-06,1304.6165049415843,7.263139590868802e-38,4.002522967273265e-40,413370825.87891644,21010328.485755958,25.766639241432532,1.595237553801952e-40
1246440505.2590294,1.3970479171569703,0.0001782531844634707,2.0212717105329693e-06,1219.81532377528,2.914415638447745e-38,1.5342723282372491e-40,368188456.1974599,18069750.732630033,23.13962824882586,6.354336008627076e-41
