p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
35911.62641962294,2546.378336102933,42497718.81548849,36928428.79849202,377925921.51504284,43048741.35872649,46856760.947561465,2289.38407958985,3768.238221795435,426085181.64856905,8519640.697868817
34855.81204667356,2478.5216993676922,41365227.14021277,35944349.197022624,367854840.71550816,42147495.35385839,45788939.57566421,2211.3403389220207,3667.8211044633913,414730738.7602255,8292606.813801602
33830.446569097854,2412.4733261900433,40262914.435251586,34986493.63739677,358052137.0308962,41265061.343115754,44745232.46938143,2135.880818440761,3570.0799319256416,403678872.39614826,8071622.995264444
32834.663905831796,2348.185029432355,39189976.48255276,34054163.2936561,348510658.6691356,40401047.33827788,43725098.18723598,2062.9227820957763,3474.943394820475,392921519.40837544,7856528.018336658
31867.622695563306,2285.609906061967,38145630.495102555,33146677.962361325,339223444.42120725,39555069.51089779,42728007.40228564,1992.386039494381,3382.3420840589592,382450831.51807624,7647164.955439879
30928.505565493106,2224.702302931995,37129114.54582521,32263375.566333923,330183718.582432,38726752.022542514,41753442.63163588,1924.1928712611636,3292.2084401859256,372259169.5896565,7443381.060847878
30016.518423335267,2165.4177834740003,36139687.01170117,31403611.671622217,321384886.0090962,37915726.85856378,40800897.97198404,1858.2679564553998,3204.476704090383,362339098.05744773,7245027.659247343
29130.889771763646,2107.713095278252,35176626.03269855,30566759.01733945,312820527.3068099,37121633.665325895,39869878.84106097,1794.538301994234,3119.08286902941,352683379.50091594,7051960.037268307
28270.87004453387,2051.5461385379226,34239228.985123396,29752207.058031,304484394.1470882,36344119.59081918,38959901.72483845,1732.9331740307505,3035.9646339305536,343284969.364433,6864037.337905142
27435.73096353864,1996.8759353341795,33326811.96900393,28959361.518236514,296370404.7087356,35582839.128587894,38070493.93037391,1673.3840312371956,2955.0613579386,334137010.817754,6681122.457751002
26624.764916079894,1943.6625997397957,32438709.309135504,28187643.958922487,288472639.2407121,34837453.96490461,37201193.34416717,1615.8244599447041,2876.314016173641,325232829.75345874,6503081.946970856
25837.28435166735,1891.867308719425,31574273.069421463,27436491.35546835,280785335.74323916,34107632.829122625,36351548.195905894,1560.1901110919612,2799.6651566680716,316565929.917698,6329785.911939999
25072.621197675922,1841.4522738053581,30732872.580156367,26705355.68689881,273302885.7639987,33393051.347141203,35521116.82748002,1506.4186389362742,2725.0588584511756,308129988.17070115,6161107.920477147
24330.126293218873,1792.3807135280554,29913893.977906033,25993703.536062248,266019830.3063548,32693391.897918135,34709467.4671476,1454.4496414816244,2652.440690750665,299918849.87358046,5996924.909602862
23609.168840616923,1744.616826581363,29116739.75764909,25301015.70046371,258930855.84661478,32008343.472966723,33916178.00873738,1404.224602579242,2581.7576732814314,291926524.39807016,5837117.095756069
22909.13587386502,1698.1257657028377,28340828.33685327,24626786.81346866,252030790.45742416,31337601.538775135,33140835.795775663,1355.6868356573175,2512.958237592549,284147180.755924,5681567.887403171
22229.43174351911,1652.8736122501023,27585593.631168142,23970524.975600816,245314600.03446501,30680867.90208698,32383037.410427976,1308.7814290373763,2445.9921894442905,276575143.3447801,5530163.799975942
21569.477617448796,1608.827351454712,26850484.64142511,23331751.395665433,238777384.62370807,30037850.577984106,31642388.46714812,1263.4551927959183,2380.810672187756,269204887.80739343,5382794.373076223
20928.71099691728,1565.9548483354542,26134965.051643018,22710000.04143594,232414374.84653598,29408263.660712976,30918503.410929598,1219.6566071308112,2317.3661311203514,262031037.00121087,5239352.089886937
20306.585247473948,1524.2248242535206,25438512.83774628,22104817.299649235,226220928.42013186,28791827.19719768,30211005.320057113,1177.3357721928878,2255.612278791147,255048357.07535124,5099732.298730689
19702.569144160218,1483.6068340924444,24760619.88670999,21515761.645061497,220192526.77059272,28188267.063183848,29519525.71325758,1136.4443593441372,2195.504061230781,248251753.65212673,4963833.136718674
19116.146430548844,1444.071244046149,24100791.625854112,20942403.318323057,214324771.73629794,27597314.841958515,28843704.361152727,1096.935563804777,2136.9976250812774,241636268.11031985,4831555.455434214
18546.815391153923,1405.5892099989173,23458546.6620165,20384324.0124375,208613382.35912824,27018707.70559263,28183189.101917565,1058.7640586523912,2080.050285601811,235197073.96750638,4702802.748596735
17994.08843676546,1368.1326564814835,22833416.430341117,19841116.56757588,203054191.7611913,26452188.29865349,27537635.661050588,1021.8859501371633,2024.620495527044,228929473.3587805,4577481.081653316
17457.491702278796,1331.6742561879255,22224944.852425717,19312384.674023848,197643144.10477966,25897504.624336038,26906707.47516467,986.2587342781628,1970.6678147553564,222828893.60931906,4455499.023246567
16936.564656603732,1296.1874100383816,21632688.003579017,18797742.583044518,192376291.6333381,25354409.93296236,26290075.519708294,951.8412547063874,1918.1528808448127,216890883.8982782,4336767.578508716
16430.85972425519,1261.6462277730718,21056213.788945135,18296814.825446494,187249791.7912861,24822662.612800505,25687418.140530296,918.5936617211787,1867.037380295376,211111112.01159343,4221200.124133334
15939.941918239985,1228.0255090634523,20495101.628258623,17809235.93765151,182259904.4205913,24302026.083154112,25098420.889201846,886.4773725273819,1817.2840205963955,205485361.18131125,4108712.3451772635
15463.388483868139,1195.3007251267265,19948942.149000328,17334650.195061937,177402989.0320495,23792268.68967585,24522776.36201234,855.4550326214263,1768.856503018983,200009527.00914747,3999222.173546687
15000.788553132366,1163.448000830294,19417336.88773001,16872711.352533527,172675502.14928046,23293163.60185816,23960184.04255702,825.4904782952925,1721.719496133421,194679614.47202688,3892649.728122413
14551.742809310152,1132.4440972730922,18899897.999378104,16423082.391764224,168073994.72350204,22804488.71265637,23410350.1478365,796.5487002280747,1675.8386100322978,189491735.00742128,3788917.256480753
14115.863161456633,1102.2663948311083,18396247.97428416,15985435.275414487,163595109.61719528,22326026.540199447,22872987.47778975,768.5958081356099,1631.1803712405358,184442103.6763568,3687949.078167399
13692.772428468163,1072.8928766547053,17906019.362775918,15559450.70778005,159235579.1548268,21857564.131545343,22347815.26818416,741.5989964493515,1587.7121982940434,179527036.40202376,3589671.5294829938
13282.104032407642,1044.3021126057122,17428854.507087726,15144817.901842194,154992222.7388389,21398892.96843814,21834559.046787705,715.5265109964081,1545.4023779691363,174742947.28197157,3494012.909740039
12883.501700793995,1016.473243622566,16964405.280423004,14741234.352525845,150861944.52917078,20949808.875025522,21332950.492750183,690.3476166533457,1504.220042145419,170086345.97193012,3400903.4289519936
12496.619177569248,989.3859665020926,16512332.832970105,14348405.615999874,146841731.18461522,20510111.92749574,20842727.299121942,666.0325659470394,1464.1351452852196,165553835.1393468,3310275.156916339
12121.119942466055,963.020519086833,16072307.344686592,13966045.094858743,142928649.6643656,20079606.365594205,20363633.038440138,642.5525685765484,1425.1184425131682,161142107.98478365,3222061.9736545226
11756.676938509221,937.3576658470946,15644007.784671225,13593873.829028621,139119845.08814672,19658100.505980574,19895417.03131421,619.8797618306166,1387.1414682799095,156847945.82936367,3136199.521172571
11402.972307393818,912.3786838472226,15227121.676948387,13231620.292245548,135412538.65337047,19245406.657388,19437834.217943627,597.9871818760608,1350.1765155943976,152668215.7665088,3052625.15650721
11059.69713249196,888.0653490858417,14821344.87249389,12879020.193957064,131804025.60779482,18841341.03754731,18990645.03250267,576.8487358929374,1314.1966158096077,148599868.37625408,2971277.90602322
10726.551189248557,864.3999232001116,14426381.327335969,12535816.286502896,128291673.2762091,18445723.691839058,18553615.28032824,556.439175032975,1279.1755189469338,144639935.5004725,2892098.4209287027
10403.242702735377,841.3651405242863,14041942.88656943,12201758.17743384,124872919.13970356,18058378.413637828,18126516.0178482,536.7340681783811,1245.0876745448963,140785528.077385,2815028.9339757664
10089.48811214066,818.9441954931455,13667749.074125513,11876602.146832142,121545268.96612404,17679132.666313387,17709123.435189266,517.7097764786962,1211.908213018208,137033834.0337784,2740013.217315088
9785.011841979438,797.1207303810994,13303526.888144009,11560110.969499886,118306294.99034639,17307817.506854404,17301218.741404578,499.34342864397297,1179.612927513585,133382116.23339123,2666996.5414735638
9489.546079816646,775.8788233680273,12949010.601798335,11252053.741885806,115153634.14304344,16944267.511080783,16902588.052262668,481.61289697307643,1148.1782562490682,129827710.47997181,2595925.6354251397
9202.830560303699,755.20297692314,12603941.56942831,10952205.713624185,112084986.32665248,16588320.700411795,16513022.280540625,464.4967740964875,1117.5812653239743,126368023.57355148,2526748.647725686
8924.61235533431,735.0781064983964,12268068.037839198,10660348.123562997,109098112.73728551,16239818.47015757,16132317.028765775,447.9743504135145,1087.7996319869344,123000531.41851526,2459415.108683571
8654.645670133874,715.4895295232133,11941144.9626292,10376268.04016152,106190834.23135684,15898605.51930209,15760272.484351046,432.025592204317,1058.8116283498018,119722777.18208803,2393875.8935383004
8392.691645101582,696.4229546924563,11622933.829411633,10099758.206141213,103361029.73573846,15564529.781747041,15396693.317070961,416.6311203977122,1030.5961055355688,116532369.50189534,2330083.1866204105
8138.51816323196,677.864471539881,11313202.479801126,9830616.88727626,100606634.70028098,15237442.358985782,15041388.578825789,401.77218997616353,1003.1324782487029,113426980.74128844,2267990.4464664194
7891.899662947242,659.800540289427,11011724.942037042,9568647.725213658,97925639.59157288,14917197.454177873,14694171.605643047,387.43066999990475,976.4007097566642,110404345.29116267,2207552.371863411
7652.616956178657,642.2179819769589,10718281.266120538,9313659.594215412,95316088.42683862,14603652.307595091,14354859.921866419,373.58902423258075,950.3812972716411,107462257.91702956,2148724.8687984855
7420.457051539762,625.1039688352415,10432657.36334481,9065466.461718222,92776077.34690513,14296667.133410139,14023275.14648317,360.2302923512756,925.0552577218285,104598572.15013579,2091465.0182889253
7195.212982440329,608.4460149351439,10154644.850101728,8823887.252609113,90303753.227197,13996105.057800496,13699242.901542658,347.33807172424554,900.404113901888,101811198.721457,2035731.0450696535
6976.683639994272,592.2319670762358,9884040.895850645,8588745.717117812,87897312.32574601,13701832.058339747,13382592.722619051,334.8964997401243,876.409880992467,99098104.03742252,1981482.2871151085
6764.673610580222,576.4499959201378,9620648.075138673,8359870.3022296345,85554998.96722901,13413716.904649809,13073157.971272899,322.89023667277957,853.0550534389554,96457308.6962597,1928679.1659733136
6558.993017917822,561.0885873601477,9364274.223564284,8137094.026524936,83275104.26207368,13131631.10028772,12770775.749466756,311.3044490664572,830.3225921798951,93886886.04387477,1877283.1578904865
6359.4573695275685,546.1365341208568,9114732.297579287,7920254.358353924,81055964.85969834,12855448.82584137,12475286.815891527,300.1247936262248,808.1959122157366,91384960.76821738,1827256.7657051368
6165.887407446203,531.5829275816186,8871840.23802683,7709193.097257881,78895961.73497547,12585046.883209044,12186535.504160738,289.33740159915436,786.6588705088625,88949707.5311028,1778563.491491131
5978.108963073807,517.4171498179077,8635420.837315846,7503756.258550299,76793519.00703382,12320304.641038071,11904369.642831182,278.9288636320628,765.695754206055,86579349.63649337,1731167.8099297725
5795.952816033079,503.62886585476656,8405301.610135147,7303793.9609737685,74747102.78953795,12061103.981298618,11628640.477209223,268.88621509201823,745.2912691748184,84272157.7342687,1685035.1423914793
5619.2545569249,490.208016126682,8181314.667612712,7109160.317350593,72755220.0716054,11807329.246968895,11359202.592902888,259.19692183619117,725.4305288451862,82026448.55853766,1640131.8317081337
5447.854453867953,477.14480913839117,7963296.594828391,6919713.328147352,70816417.62854536,11558867.190808652,11095913.841080789,249.84886641798903,706.099043348872,79840583.69957204,1596425.1176176993
5281.597322714165,464.42971432127075,7751088.331590788,6735314.777875863,68929280.96162504,11315606.92519851,10838635.265399996,240.83033471677894,687.2827089478518,77712968.40846688,1553883.1128632175
5120.332400834718,452.0534550800847,7544535.056391131,6555830.134254805,67092433.26608871,11077439.87302271,10587231.030565385,232.13000297883877,668.9677977446484,75642050.43365365,1512474.7799287038
4963.913224375017,440.00700202502685,7343486.073449605,6381128.450058534,65304534.42667744,10844259.719573742,10341568.352484247,223.73692525752048,651.1409476668214,73626318.88841882,1472169.9083949993
4812.197508880211,428.2815663841199,7147794.702771753,6211082.267581497,63564280.039916925,10615962.365457598,10101517.42998061,215.64052124093604,633.7891527183579,71664303.14860125,1432939.0928990596
4665.047033195687,416.8685935911593,6957318.173134621,6045567.525648453,61870400.46245912,10392445.880478758,9866951.378034325,207.83056445580254,616.8997534908398,69754571.77966368,1394753.7116805767
4522.327526550411,405.7597570445297,6771917.5179246785,5884463.469102742,60221659.884784296,10173610.458484594,9637746.16251107,200.29717083638715,600.4604279274779,67895731.49235627,1357585.905700306
